4000 4
2957,1941,1031,130
1523,443,67,354
3001,1183,539,355
93,15,17,7
132,47,22,9
1170,774,165,71
535,165,49,58
1061,339,263,27
394,165,99,17
1586,491,410,99
2734,1585,391,382
2689,1046,378,816
2657,1817,610,238
2010,500,408,183
2894,1395,218,711
1117,401,250,47
1119,438,166,102
2914,1692,974,111
2277,823,513,243
2253,1218,222,264
882,433,117,94
1001,323,227,69
1617,430,528,69
1763,713,273,171
1531,443,155,157
2126,974,214,410
1178,567,186,87
305,117,35,22
35,4,9,3
1492,611,453,102
377,83,40,66
418,215,89,29
542,199,144,38
87,20,4,6
3081,2186,398,234
1808,771,114,264
2402,1259,723,285
304,91,60,26
2762,1767,427,216
2292,781,169,557
486,253,57,36
2315,1126,614,199
1490,458,105,415
349,175,43,14
344,173,43,14
461,231,69,17
115,29,8,1
3089,1720,361,1123
535,197,76,52
715,347,116,58
227,106,42,20
2237,1245,177,363
1429,421,218,108
2502,1616,228,106
703,199,170,30
713,215,58,153
1127,499,159,94
888,255,251,15
882,253,250,15
234,129,36,29
1575,738,235,119
3182,1491,1005,167
2557,1375,634,252
267,99,31,35
92,22,13,11
1260,325,131,217
1168,406,73,125
2005,841,477,324
2407,855,235,405
1469,621,248,136
2472,911,275,735
2358,1196,493,153
1792,662,417,83
2088,878,600,79
3113,2115,805,557
2395,1214,202,261
409,124,91,17
2787,1762,291,271
1132,448,327,99
842,195,95,107
570,211,53,40
1161,510,123,108
132,45,16,14
218,41,53,15
154,28,33,11
64,13,20,4
419,117,51,86
1292,648,236,45
760,199,77,104
2801,1677,670,176
2019,1223,431,132
273,122,39,8
3270,1266,235,753
413,144,62,43
373,89,86,21
356,82,81,21
1709,640,433,150
1007,487,280,47
2669,1627,694,193
2017,687,504,137
1971,764,146,467
1014,417,55,217
2239,1523,203,361
1207,778,251,77
2682,716,795,96
1957,769,119,390
2551,676,675,101
1086,508,168,37
3024,2414,405,320
2474,1340,370,248
1120,499,203,79
2870,1136,386,505
2535,1754,218,314
161,48,40,5
573,235,57,39
704,312,68,60
423,155,118,15
1542,521,381,54
453,201,73,9
2012,932,135,411
1402,412,206,119
2032,710,244,193
2150,963,226,416
397,89,77,7
2568,1071,187,487
332,98,51,24
640,262,120,29
1014,296,209,82
1069,261,255,15
2732,1213,268,456
2514,1530,419,214
815,263,243,19
2578,1354,426,907
1574,616,332,217
1978,1097,226,269
568,335,168,57
1180,414,373,46
1695,682,467,55
701,276,121,64
620,332,79,53
1190,583,67,234
1197,431,351,67
222,67,10,54
2616,1080,420,584
1750,785,566,84
1442,395,412,64
2992,1795,288,191
673,255,82,55
691,332,102,52
609,294,103,35
2610,847,520,292
2706,1404,655,193
266,61,38,9
204,65,49,6
1213,587,140,83
863,326,113,35
627,171,203,41
1131,417,131,269
2567,1471,334,357
160,55,25,19
852,249,90,89
100,41,15,3
2007,1218,436,164
126,49,32,7
2226,896,453,62
1031,350,135,118
1772,740,664,133
2157,612,423,266
2237,878,312,179
2567,1305,770,145
2626,1234,685,153
1664,505,396,85
880,279,89,71
2147,1127,231,177
1602,681,308,90
1132,353,246,58
1573,408,517,69
1504,586,116,252
508,203,80,86
1571,612,162,443
2878,1392,516,448
2321,917,642,167
1114,569,320,159
2864,1491,879,283
1644,905,273,150
1654,658,439,79
471,214,81,49
1331,498,139,206
1935,630,179,610
350,126,57,17
2919,1503,304,788
531,231,75,28
385,163,70,15
69,13,8,12
2569,1204,608,176
432,179,63,24
1675,742,420,84
2626,1622,348,265
1788,818,169,192
1324,369,201,165
2292,1097,556,55
1217,456,125,246
202,54,60,16
749,206,160,29
1994,1106,368,180
156,27,28,8
2023,838,220,337
1546,606,544,165
685,227,69,115
1229,616,123,337
1402,634,192,83
343,173,44,53
1079,312,328,19
195,75,29,15
2025,1013,208,161
1126,352,272,46
604,222,145,28
522,130,127,18
110,69,12,7
2284,1036,166,453
827,355,86,187
367,159,45,67
397,164,37,111
2454,1500,387,201
1901,568,120,303
1690,756,338,223
1303,453,123,244
2499,1053,242,400
312,144,79,33
721,363,151,54
1579,579,340,108
1822,610,308,170
804,381,60,124
2230,828,586,135
3005,2076,682,566
160,53,36,13
2758,1676,278,266
1552,251,362,11
404,146,97,12
2724,1720,589,214
2149,1025,560,56
849,293,66,116
1170,404,215,97
732,275,119,80
1056,423,312,38
1973,568,452,122
868,271,225,52
2695,1253,647,304
1682,835,169,290
3028,889,973,63
128,42,43,7
48,7,16,3
2549,980,334,473
2405,934,579,150
2587,916,783,237
323,122,34,35
479,191,38,73
2083,804,388,136
845,278,173,36
1051,246,277,21
302,166,33,28
3281,3041,430,377
1658,622,483,71
2763,1758,218,298
286,147,41,35
1968,809,435,197
3031,1890,705,207
1284,353,183,84
942,401,77,93
1972,373,331,583
1478,482,130,335
155,66,17,21
2569,1552,599,233
980,223,284,83
267,76,83,4
1088,391,187,25
1002,254,185,91
2995,1403,851,173
913,310,176,120
963,404,173,106
1155,500,332,56
468,189,77,26
669,238,170,39
753,344,198,57
233,76,37,5
665,266,61,81
762,332,171,60
1691,795,135,166
801,393,190,33
640,168,180,43
44,10,7,2
1719,710,338,75
703,319,83,66
789,210,81,207
2126,1262,162,196
52,8,7,7
1151,287,270,42
2610,1932,434,278
2774,981,257,479
1227,713,113,158
312,171,27,38
2004,976,489,113
431,153,81,13
865,286,270,30
2629,1621,553,181
226,104,41,20
2790,1938,340,197
656,344,48,81
154,52,29,10
521,164,148,12
2961,1365,814,139
1052,589,127,91
199,83,21,17
351,126,35,34
2592,1178,517,99
1747,843,348,72
462,232,32,44
2243,781,262,540
1809,683,174,395
760,157,59,179
879,378,168,49
874,352,119,244
1999,801,579,93
3061,1546,665,639
2135,819,504,71
2655,1641,206,237
2689,1006,631,264
2390,1446,536,171
1428,603,180,204
50,24,14,6
89,36,11,6
533,258,96,47
837,142,222,49
538,244,27,49
2807,1341,536,309
965,606,83,73
2502,1134,366,747
2978,1610,498,557
168,62,27,3
958,446,290,85
2166,1129,662,106
1949,1159,222,162
2923,1352,709,279
760,223,66,180
2170,841,138,434
1044,260,72,167
2692,1079,662,183
2842,1204,237,1128
2927,1577,278,678
259,89,55,10
1185,410,242,56
1501,573,152,381
2139,826,389,86
91,42,13,3
2948,2397,502,224
2637,1279,834,109
1084,502,127,96
857,365,118,58
373,104,26,63
2655,1478,374,289
2787,1424,283,490
556,259,115,20
1372,428,94,306
803,280,179,33
3002,2085,684,231
2219,1267,187,176
703,295,177,17
1483,479,315,103
2047,532,488,130
1722,1114,204,154
545,185,114,31
1746,481,570,38
2914,508,843,83
2349,1094,262,349
2990,2175,326,383
2661,1145,328,505
2809,950,681,168
701,201,93,86
1206,386,231,59
986,425,68,140
682,244,113,42
577,212,95,33
3255,2633,652,650
2716,1330,629,243
729,112,190,29
498,171,137,32
2472,1017,610,107
2640,1106,776,177
176,60,34,15
2184,734,498,75
2657,1495,377,218
110,30,32,4
1214,502,256,66
842,310,79,260
2385,1677,433,134
2341,532,388,696
1594,752,172,188
230,81,23,46
500,114,29,118
2336,1293,206,162
3020,1450,667,277
2012,918,449,118
2413,1048,445,256
2257,981,485,174
2728,1414,226,631
2233,832,703,159
1251,417,209,66
583,136,139,19
536,181,64,55
1086,393,307,77
2102,764,307,133
1962,848,549,55
944,357,232,22
1994,738,467,48
3135,1370,787,202
1108,613,299,53
934,499,71,69
2565,714,507,496
1065,411,123,226
436,158,70,17
580,168,129,17
2997,2099,553,211
1303,642,179,103
2259,1046,194,206
952,297,74,123
302,168,25,39
1291,452,102,199
2934,1552,280,289
3164,1903,451,213
2462,1435,563,72
2519,789,240,453
1438,690,373,130
1635,1207,179,155
1611,701,512,75
2211,938,282,252
2630,1000,198,600
1762,735,385,85
2159,1128,529,91
2659,1112,687,128
94,15,14,2
1427,548,217,107
927,244,54,182
1860,761,588,99
205,60,78,12
805,321,168,51
1605,500,207,186
93,31,10,1
793,376,172,22
575,140,43,162
2832,1215,381,252
242,117,50,16
87,46,23,1
885,173,230,20
1664,520,98,248
1777,728,384,87
977,198,226,23
127,32,27,1
2832,1443,734,517
1856,686,402,96
1030,404,83,85
108,37,34,7
1987,714,228,296
65,22,6,2
3238,1358,669,377
2722,1712,677,172
2748,1254,489,187
104,18,12,7
2493,680,564,106
208,46,28,35
503,104,138,28
64,42,15,7
592,172,160,23
1082,362,225,68
1400,628,172,244
1603,636,309,149
674,125,153,24
51,10,13,1
1405,668,172,109
1747,688,120,303
1300,222,452,69
2404,1232,322,224
972,371,265,16
68,42,8,5
2273,1006,645,57
1505,942,121,206
1313,285,359,25
236,151,24,22
1731,720,149,301
562,272,131,32
214,64,20,26
2585,1017,249,441
1505,429,345,73
859,232,141,51
1928,915,262,107
2141,522,558,89
2527,1551,420,191
730,519,150,35
2475,1511,490,194
2147,592,173,435
110,43,18,2
1008,260,112,165
519,115,55,107
746,147,188,22
3196,1472,589,347
2562,1352,209,624
1903,982,277,65
2000,955,205,240
644,237,110,45
3104,2154,905,244
372,137,100,8
791,272,201,33
1023,367,206,43
811,229,96,90
3110,1767,310,299
392,123,37,62
112,44,30,3
2733,1350,321,409
1595,630,197,452
2085,1354,271,111
1773,1151,225,94
905,271,37,131
1004,429,119,76
2225,395,588,59
850,258,244,21
792,339,71,191
744,230,208,21
1399,395,111,299
1171,507,221,64
2514,734,568,176
987,545,118,85
2105,1046,476,149
2067,1251,480,126
1096,337,128,104
29,13,14,1
2927,1537,686,237
2739,853,920,204
800,279,80,88
2244,588,243,528
972,307,336,47
2092,778,553,42
2114,888,281,135
2598,1098,459,444
1940,957,349,151
425,139,51,35
170,56,23,11
1649,544,327,70
227,59,45,9
2171,1050,709,95
510,150,134,11
1940,802,441,143
2978,1421,697,315
2699,1380,163,554
1923,268,709,88
171,102,55,12
3039,1435,846,197
1371,500,275,76
1901,695,504,63
2164,938,207,275
1293,505,290,100
1593,539,400,107
926,208,252,22
1350,589,336,32
1496,498,233,188
2505,1094,420,201
1742,524,161,480
327,122,78,19
1941,879,513,76
831,193,161,38
2527,1374,239,204
2790,730,235,743
1721,758,245,163
2179,1062,578,186
1176,363,281,89
270,105,39,11
431,150,82,26
535,192,69,59
655,271,84,48
290,70,52,23
140,33,22,11
2441,1307,286,229
1471,512,324,87
1948,1128,401,142
567,270,58,89
741,255,78,141
2643,1566,760,262
752,308,63,172
654,271,57,153
103,43,24,1
1665,886,168,143
3150,1970,921,156
612,306,182,16
2223,1042,580,131
2049,609,184,538
394,76,95,7
566,191,99,27
318,131,51,14
866,418,112,25
1235,386,80,266
3047,1576,899,292
213,88,49,12
1268,551,205,77
631,243,46,112
1489,241,261,132
3070,1703,394,185
1176,446,118,74
991,281,257,53
2922,1639,233,180
2636,1510,845,157
66,13,7,14
2483,982,551,134
1917,613,564,62
26,7,5,3
381,90,106,37
374,145,62,26
1159,555,149,151
3007,1765,394,184
2220,1055,219,446
3301,800,1530,191
1774,684,296,116
2679,1218,310,226
2800,1296,934,109
1310,714,301,56
800,104,256,33
877,310,116,57
1806,729,188,278
820,275,76,109
1299,394,381,102
76,29,18,7
1516,662,265,250
870,204,81,180
767,177,73,166
2519,901,704,108
2040,859,454,94
565,252,129,40
2750,1188,282,647
2623,1474,405,235
2962,1480,1258,173
64,33,15,8
2113,1146,260,88
2108,1075,305,252
1023,280,75,172
1056,503,152,105
2112,1021,287,170
448,209,113,12
1434,580,102,157
1578,590,196,122
1764,601,455,96
1356,575,222,110
1062,449,155,62
467,219,123,37
1931,983,291,117
239,46,66,8
1762,729,387,70
1320,757,223,60
2729,1382,382,214
617,328,100,41
2604,1207,322,265
1736,839,191,132
1461,573,279,137
2430,1167,340,268
2795,1187,781,306
215,51,64,17
2609,1419,263,699
1267,393,294,75
2330,801,392,191
2034,690,143,317
1769,610,140,328
350,131,39,35
1287,478,195,89
356,157,48,13
1869,1177,272,135
1122,332,113,186
1975,275,427,140
1362,513,279,68
752,331,102,52
2728,1061,568,182
3099,2217,919,308
2761,1800,520,207
2251,982,221,297
2439,1034,327,197
1402,584,248,76
102,55,12,4
308,69,64,15
79,23,16,2
311,119,37,57
1471,764,143,117
2477,1137,571,165
29,13,10,4
2146,994,740,61
998,341,287,74
2104,731,409,126
2218,1403,192,220
859,262,103,154
822,177,227,53
1065,339,137,156
33,15,3,3
1422,423,313,83
1189,454,170,75
3086,1201,290,735
1524,634,328,104
833,85,268,28
752,330,87,63
1823,796,383,146
2893,1235,273,564
1838,583,412,91
367,72,39,44
2654,1280,589,147
354,72,35,81
641,191,56,100
844,348,228,38
151,34,44,5
2661,1151,273,661
598,155,97,34
836,188,47,119
2617,1437,168,362
859,413,116,104
1555,606,131,180
176,44,26,6
1371,389,338,65
2519,1075,196,424
814,338,39,83
983,248,90,163
969,400,93,76
653,282,125,57
2025,1094,146,185
1604,779,190,126
2778,1559,870,262
579,233,139,34
201,70,50,6
1507,639,446,50
1485,456,325,56
923,424,153,31
2699,1215,682,167
1178,344,242,70
965,350,141,74
1053,358,123,173
2096,887,355,217
70,22,7,5
1165,418,157,106
2648,1180,377,216
547,195,82,36
826,394,67,104
2370,803,440,231
866,196,194,32
187,80,17,27
3066,1576,388,374
2711,865,348,678
1460,836,224,125
1757,834,448,184
877,91,235,29
763,273,201,34
2036,709,131,210
309,34,70,4
1438,595,103,197
248,108,56,14
1322,656,128,120
169,45,13,39
48,19,8,6
2201,788,495,170
226,59,54,5
2560,1262,199,125
3329,2063,940,328
925,409,169,85
2571,1023,229,380
1472,433,101,215
2638,1574,212,248
2773,1381,672,177
2030,650,181,245
429,234,58,29
540,216,46,33
343,70,20,33
2881,1349,269,494
432,105,39,125
2029,894,253,185
2402,789,809,41
2303,1208,577,114
2853,1647,550,159
133,36,34,8
1684,698,349,119
1617,645,195,148
2113,1224,483,156
349,159,73,22
2210,677,658,43
1750,856,159,399
282,70,75,16
2118,877,656,74
2567,1005,222,528
774,233,182,28
19,2,4,2
2206,971,221,512
1095,415,245,60
352,145,29,71
443,188,29,95
1032,299,219,33
1721,703,181,176
2362,1053,368,197
290,107,32,24
1126,221,262,80
430,69,87,10
1240,503,213,73
1718,935,168,113
613,110,107,14
2245,447,764,34
2544,1214,158,368
266,75,43,8
466,196,37,27
2858,1466,287,206
1996,918,222,57
656,252,88,40
686,251,88,109
1712,617,413,55
470,205,35,93
2693,948,715,173
1098,389,149,74
258,132,55,6
1839,674,119,151
83,20,17,2
792,266,165,26
665,181,58,116
75,43,5,5
469,129,124,27
776,167,236,12
1001,358,263,73
149,49,46,6
2980,1926,331,298
2070,419,302,421
2814,986,366,154
2158,977,214,482
1720,730,488,38
203,88,22,5
1592,621,522,90
835,140,211,21
194,44,12,34
3014,1831,378,192
434,177,112,11
2958,1755,513,197
1539,651,132,180
1798,663,217,389
319,233,23,48
318,88,81,15
1499,802,146,131
1035,435,266,45
1064,327,196,89
1073,320,73,146
826,320,144,44
368,132,65,25
1276,650,247,45
673,195,74,59
2067,1085,518,256
956,363,190,40
1781,491,485,59
2390,1154,732,86
515,122,60,56
560,168,42,121
2060,742,246,197
1564,606,186,149
496,136,60,48
1725,582,218,163
2328,1038,192,306
590,240,102,43
2628,1656,536,119
2324,1055,239,154
651,200,156,26
1036,415,154,117
733,228,59,126
783,211,85,27
1807,922,224,107
203,59,39,9
2018,1016,143,350
1924,404,720,37
1007,394,75,71
2901,1537,396,211
2783,1711,806,160
134,52,21,8
803,276,178,25
565,365,175,17
1265,464,189,225
418,192,43,35
71,26,8,4
56,21,6,4
613,240,57,52
821,204,200,15
410,98,94,9
3294,1789,660,360
1002,475,153,69
2007,1047,221,517
156,38,23,2
189,75,29,3
647,133,251,15
325,90,31,27
934,342,213,49
1705,422,90,302
2846,1497,379,212
2259,864,304,205
1266,363,319,57
2621,1606,214,253
611,182,128,22
1673,647,169,327
2797,1936,784,257
985,286,200,50
594,218,125,70
1086,290,303,29
2825,1496,496,452
2460,1021,570,109
670,219,132,28
3142,1710,378,232
3019,2051,1000,247
1950,774,286,167
215,93,51,9
2134,803,260,495
1617,580,96,245
2526,1256,297,640
1332,514,320,62
1788,655,303,85
217,48,27,24
1470,685,217,70
1652,455,372,62
189,55,23,31
184,68,40,8
122,49,23,4
1381,658,207,165
788,337,112,65
772,208,154,34
1136,483,299,27
1094,442,110,154
409,117,28,50
1018,380,212,47
465,148,53,30
569,101,167,12
2516,1148,615,126
1714,967,182,305
1147,643,277,49
1614,574,323,104
2305,666,294,124
313,57,82,3
2277,1178,330,117
138,63,33,12
2840,1024,725,301
389,80,76,11
457,162,85,18
796,352,120,68
2650,1174,394,286
1191,840,348,25
311,90,22,41
3131,1672,702,335
318,83,56,14
301,85,92,3
572,224,81,41
3023,1166,233,154
3045,1787,312,567
2472,800,147,513
2599,582,913,71
2658,1410,253,653
93,4,13,3
2421,616,680,84
130,40,27,12
2750,1516,807,156
1964,599,249,496
791,217,90,200
3012,1347,319,249
365,78,80,12
180,111,43,12
126,34,36,5
115,34,35,4
370,129,40,21
1059,342,261,76
2998,2249,809,368
255,116,30,25
192,64,23,13
1477,314,330,23
316,114,73,29
3167,1072,497,198
984,182,236,32
844,157,282,29
2060,715,186,116
42,15,5,1
175,46,36,11
2195,625,454,157
1185,542,86,325
1595,562,124,247
3095,1656,531,467
126,45,10,13
1947,311,883,170
107,40,14,6
509,136,95,14
732,189,234,31
2525,873,331,123
540,133,125,14
55,19,9,3
2166,823,203,139
1867,552,194,319
1518,887,361,67
775,199,70,159
3353,1938,366,507
2042,1061,205,217
2269,755,308,390
218,84,49,14
2937,1206,226,672
2991,1240,264,537
959,227,186,19
929,236,74,80
525,95,112,20
240,57,27,13
959,376,116,51
2950,1829,581,213
1858,746,173,345
1701,890,297,119
1341,561,143,132
259,70,28,21
1506,544,351,60
1123,420,203,25
2700,921,341,469
1305,340,174,81
312,79,30,49
1086,378,131,48
1165,504,155,85
363,89,99,5
2263,1082,173,203
2841,1050,324,173
2939,1287,404,282
2135,1040,587,145
2191,785,560,61
599,184,47,59
893,321,137,55
1034,291,114,59
3394,1763,438,405
2649,600,668,123
903,350,207,24
2597,862,334,221
2000,986,442,73
530,245,93,33
2460,1139,270,349
1490,633,153,88
2261,649,685,59
91,44,9,5
487,149,97,50
2282,1020,487,190
1703,663,341,161
1414,616,133,101
3148,1039,826,342
2441,1225,613,106
1179,451,269,98
1316,359,211,88
2662,1221,280,176
1628,401,400,196
782,212,152,39
691,138,199,11
337,67,92,7
2175,1699,681,142
2734,711,724,201
1491,394,535,57
3198,1204,363,188
317,89,74,9
193,39,26,7
586,157,121,15
1861,652,426,42
1109,384,210,51
323,79,41,17
1028,251,151,173
502,121,64,88
2857,1464,309,292
80,19,7,10
844,184,77,164
1505,511,161,167
232,59,58,12
139,62,10,9
368,108,70,13
121,33,10,24
1360,630,338,72
2053,881,194,442
996,195,263,36
1124,205,324,18
757,296,147,14
1305,410,379,48
111,26,26,3
161,64,14,32
546,150,79,37
1010,412,103,193
874,208,125,58
183,37,20,29
236,80,22,31
1056,274,133,57
81,23,12,7
364,184,59,16
545,151,150,19
1183,459,104,109
1272,455,117,222
1011,454,255,58
1146,244,108,78
1378,457,86,89
844,296,192,21
441,118,32,52
685,115,193,7
1058,349,102,53
205,51,21,18
1540,674,362,58
337,146,28,12
924,246,228,25
1107,392,180,115
331,97,47,22
399,120,68,13
744,188,152,56
524,169,55,92
988,455,189,77
642,174,142,28
734,192,44,49
42,4,11,1
1654,828,310,235
337,121,54,24
933,339,221,45
1624,337,208,150
661,319,62,167
1250,530,342,66
1007,492,85,76
244,60,41,13
959,240,140,100
53,16,5,2
1753,924,507,74
401,119,35,66
165,56,34,12
144,65,30,2
2008,1084,244,436
1481,368,425,43
1394,499,332,75
123,34,13,10
1554,775,492,103
263,115,70,5
1271,728,275,52
695,223,161,17
841,214,102,152
1576,916,358,65
481,127,146,11
1231,277,384,18
812,411,171,46
294,81,25,19
1805,641,153,299
1154,355,349,23
62,15,19,2
1135,319,361,33
2201,1080,258,220
1281,495,159,150
118,29,31,5
2999,1627,810,155
1096,334,167,66
602,190,77,41
2302,764,600,145
657,130,91,33
1166,531,173,84
347,73,79,16
495,167,134,19
443,168,73,16
1523,486,165,309
269,53,67,13
1803,491,143,216
718,203,107,41
1473,534,198,138
770,416,205,31
1406,629,387,39
345,155,75,12
782,333,209,42
1929,413,486,80
1927,485,372,177
1672,696,150,385
2776,1906,490,385
845,279,110,85
2133,953,182,202
3169,1614,271,224
1018,501,159,75
681,255,71,32
2281,750,380,175
416,165,39,57
604,135,136,34
410,109,129,23
868,432,130,124
896,283,113,40
333,114,39,24
2947,2095,779,304
1048,157,230,36
488,228,112,17
1723,471,379,93
2938,1435,532,203
803,317,61,139
825,381,71,79
2583,1427,396,221
2052,662,317,146
225,49,26,25
1112,471,184,32
1101,422,275,42
303,71,65,26
1249,305,216,201
1145,289,331,56
198,52,45,5
1190,515,101,181
148,54,44,4
1888,657,166,346
477,114,75,9
2093,945,332,113
2950,1275,311,714
2760,1116,225,463
1627,642,134,313
1378,489,156,93
2760,999,230,589
76,14,25,1
1679,604,482,49
1710,650,268,74
845,260,233,16
1305,313,400,59
933,293,246,42
640,181,174,23
293,112,72,19
375,140,77,4
2906,1490,746,240
208,46,21,31
1000,354,130,42
550,117,64,119
2060,745,163,304
3192,1131,408,598
1290,361,154,137
526,177,51,64
1237,449,89,177
1094,338,74,144
1305,302,69,185
3174,1820,997,245
273,101,76,9
1580,683,313,76
77,28,18,1
2858,1459,283,173
2974,1462,572,224
1981,981,379,154
616,281,160,18
2979,2207,273,325
550,243,79,50
2588,631,305,661
3394,2044,715,164
638,162,220,31
706,216,129,31
301,49,66,7
457,170,74,34
76,31,18,4
1359,690,291,82
3254,1290,770,248
922,337,120,58
287,150,31,22
1434,505,419,107
81,13,29,4
989,319,174,25
3125,1784,754,173
2641,1041,794,98
2836,1304,592,392
1545,689,431,72
764,194,72,121
1054,299,229,46
499,147,46,79
1809,747,259,105
3120,2071,522,253
2943,1478,359,435
686,254,186,26
180,51,22,10
830,260,128,95
719,252,161,24
517,201,120,17
202,51,41,7
120,43,23,2
2086,954,313,138
963,321,243,29
2760,511,1052,123
1609,583,521,20
2290,720,185,416
886,390,153,33
441,135,84,24
961,302,88,203
2659,1098,222,403
1426,259,368,44
415,94,85,10
245,63,50,15
520,125,68,114
1150,483,272,25
177,51,68,5
633,162,163,22
327,48,80,13
343,74,64,17
183,36,57,5
152,28,47,4
1896,642,416,53
1208,303,202,73
1276,518,97,201
841,270,227,37
679,232,181,32
2237,681,255,172
2635,1185,612,169
1727,602,247,81
1083,340,103,140
2142,671,490,116
1151,371,109,302
787,292,200,29
3040,1788,686,341
552,165,108,30
3109,1547,803,162
1830,604,251,204
2889,1304,219,253
3116,1606,300,187
1912,851,291,94
1146,304,128,193
577,158,56,98
790,231,73,83
518,152,50,54
1765,839,298,107
3301,1815,396,737
89,31,8,9
1230,407,230,81
238,114,69,13
653,262,78,37
1254,629,241,72
626,288,107,40
1937,982,249,197
1216,714,124,158
1998,636,295,136
47,21,9,1
1141,441,133,80
71,18,14,6
1134,325,131,116
93,22,25,3
665,208,85,42
2294,794,232,463
1780,778,256,275
1805,803,430,50
618,203,181,6
1987,869,300,105
1582,491,374,23
1970,810,363,163
757,357,85,113
2921,609,1039,115
1058,326,127,203
964,231,83,125
1346,383,444,17
2927,971,281,468
1117,450,162,69
204,57,40,21
2318,767,425,54
2880,1713,381,334
1197,710,163,170
2556,1057,264,325
2866,1497,386,514
862,212,119,69
942,270,198,29
1683,487,433,49
1835,875,147,285
2327,1199,273,287
1403,401,308,56
885,281,183,35
1321,600,88,221
2454,1146,703,157
196,60,19,36
1514,450,216,96
894,295,176,38
869,343,181,51
912,199,83,203
691,154,59,72
104,36,29,1
1992,858,185,334
1984,771,320,86
1305,466,214,106
802,236,174,15
2948,1555,720,229
961,387,130,67
1329,616,295,63
2003,418,250,277
685,134,78,47
1930,501,404,29
855,203,267,32
1025,411,101,87
76,23,23,5
842,270,78,86
2213,963,420,138
3044,1396,503,133
211,60,60,6
35,11,7,5
952,415,188,68
1949,498,288,106
809,308,231,28
1826,806,286,139
193,61,23,12
405,210,70,26
1369,441,328,47
1926,438,503,55
2123,1084,248,457
1085,550,86,206
1360,601,156,70
1911,689,278,285
2518,893,426,184
546,48,145,12
2518,706,607,73
144,52,26,7
420,123,35,53
900,250,119,103
141,81,31,4
2747,1508,258,316
1377,562,238,66
586,197,137,39
1320,315,181,91
1175,447,188,87
1686,473,118,232
2873,506,1126,120
571,220,128,23
1465,472,177,306
762,277,46,124
334,128,53,12
728,319,144,47
2152,1287,286,268
2008,897,185,355
1385,480,133,175
1478,408,359,58
147,60,35,5
2670,1379,714,227
443,118,36,51
2030,623,326,126
2780,831,329,347
442,155,101,20
1919,342,342,182
685,231,189,30
344,94,76,14
1457,460,129,273
1472,391,177,356
625,217,250,9
3231,1987,1139,409
1435,489,164,80
2134,914,516,89
515,93,131,42
1219,403,189,79
2504,908,503,168
2061,1148,326,148
990,324,230,32
2196,753,234,339
1684,588,176,244
1760,495,175,281
1843,499,461,85
19,2,3,4
1522,616,271,200
1701,375,312,117
2628,1508,430,224
1415,708,117,281
1839,931,146,438
2988,1205,808,122
636,113,133,20
516,195,49,22
2079,861,359,162
2838,1214,366,501
2621,1014,743,312
2254,800,188,249
780,341,143,38
2612,1128,232,687
925,278,245,24
2153,529,578,123
71,18,4,12
89,32,24,3
132,40,25,5
2148,678,261,113
1419,459,289,53
2701,841,390,191
2338,1121,414,139
1603,443,196,134
1577,589,411,49
929,358,81,56
178,44,41,7
3100,1375,310,286
1378,432,136,303
1271,270,116,195
730,174,127,113
1252,424,144,215
868,261,204,30
2179,746,296,183
1373,469,191,95
763,255,60,116
525,183,43,64
3274,2038,378,411
412,142,48,65
706,215,58,128
663,193,99,36
3084,1571,332,541
189,42,49,4
119,33,28,5
2276,938,531,86
1238,494,176,92
55,12,11,4
464,229,99,25
340,118,82,16
608,317,66,61
2220,1569,335,266
951,250,124,64
1501,604,153,286
2542,511,488,105
249,30,27,15
593,340,67,129
1307,284,375,47
328,117,79,12
2203,1342,732,179
732,230,179,11
1649,576,326,76
284,85,37,27
68,25,11,4
2002,1235,215,164
748,213,148,56
159,51,42,6
2550,1158,461,208
2358,1345,382,285
317,102,87,6
2605,1334,519,154
104,42,9,9
1830,577,398,65
116,23,13,6
119,44,32,1
703,270,205,29
2272,1087,511,170
353,98,61,11
1612,689,193,237
1785,410,459,71
1832,438,220,91
461,202,61,28
2510,1029,340,169
1856,741,289,86
132,21,38,1
968,402,89,68
993,236,121,114
1167,339,244,88
941,233,280,43
246,49,62,5
1844,322,155,317
255,62,57,2
1617,833,183,127
1014,301,103,115
117,26,37,4
112,24,35,4
2167,908,535,152
823,378,227,75
1940,851,237,110
684,354,129,34
705,212,175,40
2671,721,902,123
768,198,142,93
702,328,165,66
1317,461,167,103
934,361,85,109
1005,426,228,38
278,81,25,33
71,6,6,11
152,33,30,8
3022,1955,332,286
978,369,111,67
2431,761,255,425
622,130,81,86
1194,449,130,232
342,86,31,26
141,39,28,8
268,68,68,3
2215,649,457,49
848,341,106,45
2348,768,573,192
250,46,52,12
346,141,73,16
2653,1345,287,491
299,88,63,2
1730,415,333,97
1761,485,541,25
2784,1485,881,253
1139,403,163,60
971,252,85,84
2038,780,247,116
342,108,33,21
1301,377,185,94
1581,533,244,60
1235,254,145,129
1879,575,467,46
3021,1292,1022,125
3288,1684,765,158
1062,464,299,30
924,354,96,55
2560,932,750,79
665,207,71,37
220,92,19,23
1525,352,183,273
3263,1769,959,143
1546,720,353,79
1913,778,261,97
1733,638,436,90
118,16,14,24
203,79,38,16
2923,1182,615,374
1389,493,418,40
1027,377,67,77
1449,347,325,52
2796,1489,333,826
1806,1181,541,113
490,103,123,27
